kind,text,happiness_average,happiness_std
review,"Casual, natural, charming and hospitable.
One of the loveliest Ritz Carlton properties.
Beautifully and strategically built to enhance and not detract from its incredible mountain location. Everything here is near perfect, especially the staff.
Janice Macy, Jason in customer relations, Jose in the dining room (and guard house), Briana, Ashley in Core are all standouts.
Ranger Coz as a mountain guide is a wealth of information.
We have stayed many times over the last four years and we would never stay anywhere else in the Tucson area.
By the way, great breakfasts and excellent wine cellar and somelier.",5.48764705882353,0.5148128642196147
review,"I will be honest with you. I remember the first time I drove by the Melting Pot and understood it to be a fondue restaurant. I was sure it was a passing fad and it was not going to last more than ten minutes. Imagine my surprise when after 15 minutes, it was still there. This is what incited me to go to the Melting Pot the very first time.

I promise you they have made a one meal novelty into a dining experience. Each booth has its own cooktop. The servers compose your dipping bases right at the table. There are a wide variety of bases to cook your items and a cavalcade of items to cook. One opens with the traditional salad choice and then it's all fondue from there.

The menu is extensive and flexible enough to come for just a snack with a cheese fondue, the full kit and caboodle through to dessert or just dessert. They have a respectable wine cellar and competent sommeliers.  

This is a very intimate dining experience. One way it is very different from other restaurants directly concerns the issue of your dining companion. Because of the nature of fondue, if you are going to dinner be sure your companion is someone to whom you do not mind talking. The design of the experience is such that you will likely be facing your companion and because you are cooking your food there is a lot of time for conversation; which will be distinctly awkward if you don't have any.

The portions are generous and there are varying levels of commitment in terms of how much fonduing you will do. There are a wide variety of meat and vegetables for fonduing and the vegetables and bread are all you can eat. With the standard serving you are unlikely to leave hungry. 
 
The wait staff is amiable and helpful. The facilities are tidy and comfortable. While it is not a black tie restaurant, I have been told by someone that they would like this dining experience to be more on the formal side. That being said, many come quite as they are. This is definitely appropriate for date night. While there is not a prohibition against children, one must remember the table is also a cooktop and represents many chances for injury to the rambunctious or easily distracted child. The amount of time that it actually takes to dine might also make this an inappropriate choice for some families with children.

While there are some menu staples; they usher in and out various options of each course throughout the year. I have never had less than a delicious meal in a wonderful atmosphere delivered by competent and friendly staff.",5.486284987277354,0.5148128642196147
review,"I had pretty low expectations for this place but it turned out to be quite good! Of course, there weren't many items on the menu that appealed to me but I actually ended up ordering the spaghetti and meatballs, which were quite good! The spaghetti tasted very homemade and fresh, the sauce was very flavorful and a bit sweet, not salty or oily, and the meatballs were cooked well, tender on the inside and very flavorful, except were overly salty. This dish was huge so I actually got two dinners out of it and lots of extra pasta/sauce. Only thing I wish it had come with was a side salad to balance the meal out. I was there on a Saturday night and it was super packed but we were able to get a table for 2 in just a few minutes which was nice and although it was pretty loud, I could hear myself speak and didn't feel like the noise was too overpowering that it prohibited conversation. I would give this 3 1/2 stars.",5.400476190476191,0.5148128642196147
review,"This was the worst dinning experience ever! We got there it was a beautiful day and we noticed there was some outdoor seating so we said we would sit outside one table was broken and was told the umbrellas were damaged the night before. When we were finally asked for out drink order 15 minutes after we sit we are told that coffee would have to made from a play claiming to have brunch until 2 when we got there around 11:30. When asked the size of the omelettes the waitress replied I don't know. When we finally got our meals my Eggs Benedict was cold and the sauce was half melted butter and nothing else. SO GROSS!!!! My friends pancakes were burned, they forgot my wife's grits and my other friends hash-browns had green peppers in them and were so greasy that they were inedible. Instead of apologetically behavior there were rude. Such a bad hour and a half of my life that I will never get back! I only wish I would have read reviews before going there :((((((((((((((",5.382614379084967,0.5148128642196147
review,"This guy couldn't fix a toilet button. I fixed it in 10 minutes myself with less than $10. Seriously man...

Maybe I, a finance guy, is more skilled than the professional handyman. Very odd.",5.3016,0.5148128642196147
review,Love this place!!! Moved from Pennsylvania about 7 months ago and love diners!! This is the best diner we have been to ever!!! Love the atmosphere and the food is good and very reasonably priced. Fantastic place to go if your just visiting Tucson or live here!!!,5.857692307692307,0.5148128642196147
review,"Bought my first bong here, brand name US tubes, years ago when I lived in Isla Vista. 
Staff is absolutely fantastic, and the shop sells the top of the top glass pieces, bongs, etc..
The U.S. Tubes I bought was slightly unbalanced, so instead of the 450 price tag, the staff member gave it to me for 135 dollars. 
It wobbles when you set it down ever so SLIGHTLY, but since it wasn't perfect, they gave me that amazing discount, and also let me know that U.S. Tubes almost never messes up a bong like that (most of their work is perfect).
This was all years ago... When I was 18, and I'm 22 now... So I don't remember staff name, but I remember how courteous they were.... Which you don't find in headshops very often.
Going to try to make it back up there for their Black Friday specials on glass and clothing... But it's a 2 hour drive from Orange County  
I truly hope they set up shop down here, because I don't know a single store that would be able to keep up with them.

Thank you Fuzion, and hope to see you soon.",5.496352201257861,0.5148128642196147
review,Waited over 25min for my order which was inedible  when I got it. Avoid this place at all costs.,5.109333333333334,0.5148128642196147
review,"This should read 4 stars...Yay! My wife's a fan.  But if she's a fan in this case then I'm a fan.  In all honesty I appreciate the deals you can find.  It's not super big so the selection of finds diminishes, but deals can still be found.  The location I went to in NYC is much bigger and I got a great deal on some shoes.  Betty stops in here on occasion usually looking for some parts to a new outfit.  She likes, so do I.  I can't believe I just wrote that...",5.60175,0.5148128642196147
review,"Another first for me. I was 50/50 based on the reviews I read online but came with an open mind and positive hopes as per usual. Thoroughly impressed with the starters! First dish, first bite; delicious. Miso soup tasted great (yes there's a difference between good and meh miso soup). The side salad was different and delicious with their mayo/ginger dressing (I'm guessing that's what it was); well done on that. 

  The mussels were awesome and had a serious kick, so greatly appreciated those...I could eat a dozen of those easy! The fried oysters were just as solid when they came out next. Some of the top I've had in a while anywhere; impressive! The beef negimaki on the other hand..hard pass! Dry and very unappetizing tasting and looking. I was shocked after loving everything that came out up until that point ..

  Onto the mains: most of the sashimi plate was good imo, tuna, salmon, white tuna were bien..the other cuts of fish were sub par in quality or prep. The salmon bento box ..california roll was nice and fresh. Fried rice was below average compared to similar I've had in the area and would do without next time ..salmon was a bit overcooked from my experience and liking but the shrimp tempura was A+ quality and prep. So..a mixed bag overall but impressed with what I did like; I may be going there again for perhaps different items and consistency. Thanks for being there and surviving the pandemic economic woes.",5.500900000000001,0.5148128642196147
review,Came here for dinner on a visit to Philly. Was a little confusing to find as the location sits on top of a Halal Guys and they share the same entrance. Good and service was great and the waitress was super friendly and explained anything we had questions on. Food came out hot and super tasty. Would definitely recommend.,5.642884615384616,0.5148128642196147
review,"Came to indy to visit family and we tried the food at flashbacks.  
Let me just say, ""Wow!"" 
 The food was incredible.  We ordered for  6 people and everything was made with love and it shows. I highly recommend anything on the menu. We tried the burgers, chicken strips, steaks,onion rings green beans, etc... 
My personal favorite was the pork tenderloin supreme with ham and swiss cheese.  Thank you flashbacks for such a great dining experience!!!",5.845762711864406,0.5148128642196147
review,"Line was long. We were hungry. Sun was hot. Rarely do self proclaimed  ""best whatever of the wherever"" pan out well. I hoped this experience would be one of those rare instances that it did. 
I'm a fan of fried chicken, all types. Willie Mae's was different from any fried chicken I've had before. It was also the best. The crispy, light batter, the steaming tender and moist chicken and the flavor erased the crankiness caused by waiting about 45 minutes to get a table. 
All of that annoyance was forgotten wth every tasty bite. Worth it. Wish it were closer to home but glad it isn't or else I'd be here way too much for my own good.",5.399473684210527,0.5148128642196147
review,"First stop from the airport...why?  Because they served breakfast and had mimosas and bloody mary's!  

We had great service...and delicious food!  We all enjoyed our omelettes, benedicts, avocado toast, and skillets!",5.760952380952381,0.5148128642196147
review,"We went out on a half day trip a couple weeks ago and had a great time, Larry was great to talk to and and very helpful.  The boat was clean, we caught a decent amount of fish and saw some porpoises.  Larry did a great job of cleaning the fish quickly, which we then had cooked at the nearby restaurant based on his recommendation.  Thanks guys for a great afternoon!",5.643125,0.5148128642196147
review,I've never not left this place grinning saying how much I love the employees. I don't know why the rating is so low. The weed? Gas. The people? Phenomenal. The vibes? Immaculate. I could also be a little bias after claiming my free ounce,5.324411764705882,0.5148128642196147
review,"I'm not really sure where to start, but basically if you have any choice in the matter at all do not stay here. Ever. 

I'm serious. 

I actually feel bad for people who work here. I imagine they continue to show up to their jobs out of some kind of Stockholm Syndrome that this terrible building has inflicted upon them. While they seem like solid stock Midwesterners with hearts of gold, there is something missing. There's a strange vacancy behind their soulless eyes as they slowly wander the noisy halls which are perpetually littered with laundry, trash, and room service trays with less than half the food eaten. 

I'm told the old airport stopped operating circa 2008 - it appears not one cent has been spent on the upkeep of this horrible facility since then. This poorly designed waste of space and building materials should actually be torn down. This building doesn't have a single redeeming quality and is the absolute loudest hotel I've ever had the displeasure of staying in. The layout is insane and I strongly suspect a 1960s American hubris along with hallucinogenic drugs were the two primary factors in the overall design philosophy of the building. 

The mind numbing ambient noise level isn't just planes from the new adjacent airport either. The walls are thin, it is close to the highway, there is constant trucking in the area, and lastly the road just to the north of the hotel appears to be a popular spot with Indy's illegal street racing scene. Did I mention that housekeeping seems to be happening perpetually? So while they're not knocking on my door due to my 'do not disturb' sign they are knocking on other doors in my hallway at all hours of the day ""Housekeeping!?""

The hotel has guest laundry and an arcade, but no change machine.

I stayed here for something like ten nights in April of 2016. 

An Uber to downtown is only about $12",5.282673992673993,0.5148128642196147
review,"I got the worst manicure ever from this place. The manicurist had the longest and most disgusting nails which grossed me out. He then cut into me when removing my cuticles and it was so painful and started bleeding!!! The whole experience was just god aweful.  He didn't even apologize for cutting me (although he knew, because he said ""oops"". He was too rough with my rest of my nails too. I was cringing in my chair the whole time and it was one of the most unpleasant experiences I've ever had in a salon. Never again!!!!! I swear this place is still in business only because of the location and it gets tons of foot traffic from randoms. I went because they were offering a 20% discount that weekend for SB Shopping Spree weekend. The torture was not worth saving $2.",5.2521008403361344,0.5148128642196147
review,Literally the highlight of my trip to philly. I loved the whole town but this experience was the icing on the cake. Nicest woman I've ever met and the food was absurdly good. If you don't go here it's your loss.,5.507878787878788,0.5148128642196147
review,"Best hotpot place in Nashville, amazing flavors and multiple choices of ingredients to add in your hotpot.",5.815,0.5148128642196147
review,"On our visit to Nashville we accidentally walked into the take out area and ordered slices. When we asked to move into the restaurant we were told it was only for people ordering full pies, so we had to eat at the bench facing the window. Not a horrible experience but I wished they would of accommodated us. The pizza was very good thin crust but not great. I'm spoiled with the ample supply of pizza places in the Chicago area.",5.407857142857143,0.5148128642196147
review,Sloooooooow. Fast food? Nah. If you wanna wait come on over. Staff wasn't thrilled lol. Give them a raise.  Maybe it'll cheer them up.,5.4075,0.5148128642196147
review,Italian breakfast sandwich is delicious. Perfect breakfast sandwich that hit the spot. Will definitely bring my friends to try it out,5.982105263157894,0.5148128642196147
review,The best tacos I had out side California.. Their menus was good also.. Planing to go back while out here in St Louis .. Great job guys.. I travel for a living so there is not a lot of good tacos outside California .. This spot nailed it..,5.5830769230769235,0.5148128642196147
review,Super cute environment. Great service. Comfort food galore!!!not some where you could go too often but when your in the mood for something heavy and delicious this is the place.,5.773076923076923,0.5148128642196147
review,"I adore Mckay's! They have a great selection of used books and media. I've found numerous fantastic deals there. The children's book section has a wide range of options. They had also added things like video games, board games, toys, and more. Trading in your items for store credit is a much better deal than taking cash. Note, if you are looking for something specific and uncommon it may be a challenge to find it because the organization system is not super detailed. Overall, Mckay's is fantastic!",5.675277777777778,0.5148128642196147
review,"I  Purchased rims from them In 2016 . I was still paying on them when one got a crack in it.I had their insurance 60 mo , they ordered me a rim and tire both the wrong size and I've been waiting since then for the correct items .Every time I call they give me the run around every time my husband calls they do the same thing ,where almost done paying off our 2nd pair of rims and tires and I still haven't received mine. I've spoken to Corporate office in California and also the Tampa location still nothing I will never do business with this place again.",5.347171717171717,0.5148128642196147
review,"Get the char-grilled oysters! I repeat, get the char-grilled oysters. I tried the char-grilled, bienvielle, and Rockefeller, and the char-grilled were BY FAR the best. And might I add, some of the best oysters I've had on my life and I've eaten them all over the world.",5.431176470588235,0.5148128642196147
review,"I am so excited I got to share one of the first workouts at this new Barre Code location.

I'm not sure what will happen in the future, but it's not easy to find from College Ave! It is in the old Milano Inn building, but you enter from the back/east.  Some parking on College and side streets and limited parking in the lot behind.

If you've gotten this far in my review, you might be curious about Barre Code because you never attended a Barre Class elsewhere... I have done Barre but was not able to try the traditional Barre Code class, but I will speak to the class Brawl! It is a Cardio Kickboxing class...I felt as a beginner it was challenging enough...I probably got 80% of the choreography. And, the strength section in the middle was nice.

Jen was an energetic, encouraging instructor who adds some detail to help you get the right form.  I hope to try it out again and add to the review to talk about the traditional Barre class and see how this studio evolves!",5.411066666666667,0.5148128642196147
review,"Stopped by Thai Basil determined not to order our favorite dish...again. This time, I tried the Pad Thai. It was all that is great and good in the food universe: warmly tasty, sweet and salty, and ample in portion. Our waitress was charming and the atmosphere quaint and, somehow, de-stressifying (maybe it's the overhead, mood-ringesque Ikea lamps that change color). Anyway, I like it here and I'm coming back.",5.576956521739131,0.5148128642196147
review,"Despite reading the poor yelp reviews my boyfriend and I decided to try genos for lunch on a mission for a Philly cheesesteak. The best way to desribe this place is ""meh."" Tourist trap - there are better cheese steak jawns at the reading terminal market.",5.4926315789473685,0.5148128642196147
review,"This store is a joke stay away. There are far better stores than this place. First of all the customer service sucks. Actually they dont even have a customer service. The number is just there to make you think they have one. I ordered a $250 dollar jacket, waited 2 business days since that is what it states for processing on their FAQ, sent them multple emails about the status of my order. They never replied. I waited another 2 days, then I tried calling all day. They dont ever pick up. I had to go through twitter and ask them what was going on. The person that was incharge of the Ubiq twitter account told me that customer service will get in touch with me. After 1 hour, I get an email saying my order got cancelled. 

I dont know how that is getting in touch. I dont understand how they can sell something that is already sold out and waste my time and tell me 4 business days later that the coat I bought was sold out. The professionalism at this place is pure shit. The customer service here is fake.

IF YOU EVER ORDER SOMETHING, BEWARE THEY WILL CANCEL YOUR ORDER WITHOUT CONTACT. THEY WONT EVEN CONTACT YOU BEFORE OR AFTER THEY CANCEL YOUR ORDER. THERE ARE MULTIPLE CUSTOMERS THAT FEEL THE SAME WAY. READ THE REVIEWS. STAY THE FUCK AWAY.",5.393299492385787,0.5148128642196147
review,"I really enjoy the wings here but won't be back until they start to follow guidelines and wear masks, especially when a customer comes in to pay and pick up their food. Other restaurants in the area are going beyond minimal guidelines in order to ensure the safety of their customers.",5.455744680851065,0.5148128642196147
review,"NO WAY this is a 4 star spot

food is HORRIBLE! worse SUSHI i have possibly EVER had.  well except for maybe this other spot but its 12.99 and its ayce sushi, and other asian food.  

First off the service is bad.  Host did not want to sit our party.  Was told 10-15 minutes then was told that we could no longer be seated at the table and had to do bar...um are you kidding me!  I am looking at the party of 7...While we eat another party of 7 was able to sit at the table...so are you ever going to remove the plates stacking up?  you put 5 people at the bar and there is no open chair.  You never came by to collect plates...2nd the sushi chefs are incredibly difficult to talk to.  Language Barrier.  I had no clue what this guy was saying.  He never introduced himself or even told me he would be serving me.  There are 2 guys in front of me equal distance who is my guy...I ordered soft shell crab.  I was told it was coming...never arrived.  The people are disorganized.  Didn't ask me for dessert and had to order it twice because the first girl didn't bring it to me, but BROUGHT ONE TO MY FRIEND SITTING NEXT TO ME...Zzz...zzz...zzz.  

The fish
It sucked.  Super LOW QUALITY fish.  That is all i can say.  the crystal shrimp and baby clams did taste good, but that's it.  This is some sub grade fish you got going on here.  If you are a fan of Safeway sushi you will LOVE this place.  Cuts are thin, rolls are short and small.

The rice
ALL WRONG.  Gross.  Too sticky, not treated properly, probably not washed and or even seasoned.  i bet it comes straight out from the rice cooker...oh wait i clearly saw that...chefs could not form shapes well

spicy tuna-sub par
salmon-worse i have ever had
grilled eel-ok
tuna-the worse ever
salmon skin roll-very bad
the mountain-almost edible

I usually murder it at ayce, but there is no point.",5.353843416370107,0.5148128642196147
review,"I was referred to this place by a friend.  My previous dentist's office was ok, but inconsistent and seemed to be trying to sell me treatments for issues I wasn't convinced that I had.  Going to this office and seeing Dr. Amaral confirmed my suspicion.  Very thorough exam and explanation and the hygienist, Cindy, is a riot!  I would recommend this place for anyone looking for a 2nd opinion or anyone who experiences dental anxiety.  The receptionists and dental assistant, Yun (sp?) were so friendly and sincere.  I will not be nervous at all when it's time to see them all again.",5.32875,0.5148128642196147
review,"Slim Goodies is one of my favorite breakfast spots in NOLA. I love sitting at the counter on a weekday, drinking my coffee, reading a paper, and watching the cook do his thing on the flattop griddle. I have never eaten breakfast here with my dad, but it always reminds me of him. Our favorite breakfast when I was growing up was eggs and pancakes. This combination is harder to find in restaurants than one would think. Fortunately, Slim's has the Doc Horn; pancakes, eggs, bacon, and coffee. This is exactly what I want on a slow morning or when I'm missing the family a little. Slim's gets crowded on the weekends around the normal breakfast hours, so plan accordingly. I personally like my breakfast in a slow paced, easy going environment so I stick to the weekdays. They have other good options here including lunch and great milkshakes. It's a cool diner on Magazine to have a decent meal. But I thank them for the Doc Horn most of all.",5.633076923076923,0.5148128642196147
review,Arrived at 11:10 AM. One of the two individuals at the front door advised that there would be a twenty minute wait due to only having one waiter working.  Seems like it would make more sense to have one hostess and two waiters working.,5.371891891891892,0.5148128642196147
review,On time comfortable and wonderful driver. Used to use Pacifico but this was so easy and quick!!,5.555714285714286,0.5148128642196147
review,I can't tell if each chicken joint has its own version of Nashville hot chicken flavor but I like theirs best. The chicken doesn't feel as greasy. I usually get the third hottest. That one has a nice slow burn with hidden flavors. The service is a little slow but I am okay with it because they cook fresh on order. Everyone is friendly in the restaurant. I found it by chance but I visit whenever I am on that side of the town.,5.432368421052632,0.5148128642196147
review,"I see Katie at Salon Nouveau.  I've lived in big cities...and I truly believe she's the best hairstylist I've ever had!  She's fantastic at color (my hair has red in it so it's very easy to either make it brassy orange or bleach it to platinum which always makes me anxious about trying out new stylists), giving cuts that are stylish plus grow out beautifully.

Personally, she's also the friendliest and sweetest person, but HONEST which means she won't steer you into something that wouldn't be flattering on you.",5.616164383561644,0.5148128642196147
review,Absolutely horrible! Do NOT go here. Needed an emergency crown cap and charged me 75$ for an exam and refused to give me a temporary crown cap- the literal reason why I came. Asked for a refund because they charged me for services I did not need and didn't even do what I came for. Refused a refund and walked out. Do not go here. Dental hygienist had no idea what he was doing and had to do everything multiple times to finally get it correct. Go anywhere except here.,5.256266666666666,0.5148128642196147
review,"Before my flight back to Chicago my friend and I were debating on what to eat as my final send off meal before returning home to the windy lovely. At first I had my doubts about trying a BBQ in Philly (more noteable in Manayunk), but man was I happy to explore the BBQ genius of Tommy Gunn's.

I've had some quality top notch BBQ in my day and I gotta hand it to Tommy Gunn's, when they do BBQ they do it right. We ended up ordering about 50 dollars worth of food between the two of us and I gotta say for two young men with fairly healthy appetites we polished everything off.

Baby-back-ribs. Nicely smoked with a nice rub with a little kick to it.
BBQ Chicken Wings. OMG. This was my favorite dish out of the meal. So tender yet not overly smokey in flavor, just the perfect combination of sweet, tasty, grilled delicious chicken.
Fried Mac-n-Cheese. Deliciousness in a clever corn muffin like package.
Fries. Eh. Not the best seasoned fries but consumed none the less.
Cole Slaw. Slaw as it is, nothing out of the ordinary but sweet and creamy enough to balance the palette in between bites of bbquey goodness.
Lemon Garlic Potato Salad-acidic vinegar dressing but counter balanced all the sweet, meaty, salty goodness.

Yeah, so the next time I'm in town forget Pat's, forget Rita's water ice, I'm heading straight for Tommy Gunn's to get my Philly BBQ fix.",5.591554404145078,0.5148128642196147
review,"The only problem before was that it was so hard to get through to them on the phone to place an order to-go. Service is always good besides for that...now they finally have online ordering! 

Sbhabit.com",5.29,0.5148128642196147
review,"What a pleasant surprise! Everything we ordered was delicious.  Restaurant offers sushi, Vietnamese, Thai and American food.  A great option for when the family can't decide where to eat.  Everyone there is very friendly.I wish the family business much success.",5.8175,0.5148128642196147
review,"This is probably one of my favorite restaurants in Tucson. My boyfriend and I come here all the time and always have a pleasant experience. I wish they would branch out to more areas. Most of the time Snow Peas is empty, but I think it is because a lot of people in the area have never been to try the delicious food here. 
My favorite is the Lo Mein with tofu and my boyfriend always gets the Pad Thai. Sometimes they have special deals- such as buy one get one free, (only on certain dishes, so bring a friend) they have military discount, and if you check in on Facebook, they give you a discount. 
I am craving Snow Peas right now!",5.641869158878504,0.5148128642196147
review,"Not sure why I continue giving this location a chance!  Such a joke!  I know Taco Bell is inexpensive but when they cut back how much food you get it is no longer inexpensive.  Employees here are rude and managers lie to you when you finally speak to one.  This crew gives the company a horrible name.  $15.00 an hour?  Please, you should put most of this staff out on the street! I would say unemployment but they would like that.  Upper management, if you read this...you have a huge problem here!!!",5.2587179487179485,0.5148128642196147
review,"Great food, good coffe, and a beautiful location just across from the Anheuser Busch brewery. I stopped in for breakfast, and my Benton Park Slinger (biscuits, bacon, gravy and eggs) definitely hit the spot and miraculously cured my hangover. However, I was burdened with a belly full of food... Tasty, glorious food.

That was served with loaded hash browns, which were just hash browns, sour cream, chives and a bit of cheese. That was kind of lackluster, but it's hard to meet perfection.

My service was decent. I simply ordered at the counter, so I really didn't get the full experience. I saw people on the patio enjoying a Saturday morning with waiter service, so I think it might be standard.

Parking is a bit of an issue. I hate walking more than a block to get breakfast, but I think Benton Park Coffee is worth it.",5.499907407407408,0.5148128642196147
review,"On a rainy Saturday after some hardworking craft fair walking, we passed Prezel Boy's.  I'm like hey sister I have that bookmarked on yelp to try.  My sister from another mister does a quick u-turn cause she's a sucker for anything bread.  We walk in and see lots of to go orders coming and going.  Plus their racks were full with prepared pickups for later in the day.  I'm thinking ok so the pretzels must stay relatively soft? I ordered a bag of nuggets and a pup (aka hot dog in a pretzel) based on the cashiers preference over the brats.  We added both cheddar and white/jalapeno cheese for dipping.  Got our order and were instant fans of everything but the jalepeno cheese.  Just skip it no flavor.  However, if you're not a fan of cheese they have plenty of free honey mustard (absolutely delish) and a variety of spicey, horseradish, yellow mustards etc to choose from and with to go cups.  That's what I'm talking about!  We ate a couple of bags sitting there with our nephew who scarfed them down.  The turnout is quick, the crew was friendly, but they could wipe down the tables a lil more often.  Next time I need to ask for no salt.  Hope that's an option. Prices are great in my opinion.  Will make great convenient cheap party snacks IMO.",5.573901098901099,0.5148128642196147
review,"Horrible office.  10 days to receive a TRIAL pair of contacts. I had to call them to see if they were in.... I can order contacts on the internet and have them in 2 days.... then I called to obtain a copy of the prescription, the staff told me that they couldn't find my chart and that the file room was a mess..... I called 4 different times.  When they finally found my file, they informed me that they would fax me a copy of my prescription.  Guess what? I AM STILL WAITING!!!!!!!!  I will NEVER go back to this office. VERY UNPROFESSIONAL.",5.398139534883721,0.5148128642196147
review,"One of the best airport restaurants i have ever experienced! Food was excellent and service was amazing! I had some dietary restrictions which they handled beautifully! My server, Lauren, was really great and took wonderful care of me. Definitely try this place if you are in the Philadelphia Airport.",5.662439024390244,0.5148128642196147
review,I finally tried this place. It's very clean and quiet. Mostly elderly customers when i went. I recommend the crispy chicken sandwich. Service was good.,5.597894736842105,0.5148128642196147
review,"In for the first time for dinner. 
Indoor or deck seating is nice. And a musician/singer was a nice touch on the deck. 

App: Poutine - fries in a mushroom sauce with goat cheese and parsley were great!!!! Maybe a little less pepper and I could have eaten much more. 

Meals: Scallops - good flavor, a little small. Pilaf was also taste. Yum!!!
Knife and fork - shaved steak burger with caramelized onions and havarti and aioli was scrumptious. But couldn't finish it. No problem. Will take a doggy bag. 
Brisket - beef brisket with smokey sweet bbq sauce on Texas toast was very taste but a little overpowering flavor in the sauce. 
Salads were very fresh and delicious. Very refreshing on a hot day. 

10-01 Mule was tasty, but the ginger in the ginger beer was a little stronger than my liking. 

Service: Were very patient, tolerant and offering to help in any way they could for my young child who was screaming at times due to teething (sorry other patrons!) Service was pretty good. Just a little slow when we were finished and waiting for the boxes and Bill. (But anywhere may seem slow at this point when you have a fussy child. Again, sorry.)

Nice and clean. 
Great place. I'm sure we will be back. 
:)",5.475032258064516,0.5148128642196147
review,"Billy's is just a class act all the way around!!  It's just a cool, easy going place for a guy to get a nice cut.  I like that you do not need an appointment and they get you right in!!",5.609714285714285,0.5148128642196147
review,"Just had lunch there and the BBQ chicken salad is DELISH!  Perfect size, with crunchy tortilla chips and a perfect BBQ sauce with a little kick to make this salad go beyond just ordinary.  Then, we split the apple pie pops dipped in white chocolate and served with carmel sauce: DECADENT!  The menu is inventive - can't wait to go back for breakfast and a bloody mary!",5.61037037037037,0.5148128642196147
review,"The first time I went here, I would give it 5 stars. Both my mom and mother in law are from Vietnam, so i know my viet food! The pho was great the first time, full of flavor, well balanced. The shaking beef was really well flavored, with watercress and all! The second time I went, the pho was a watered down bit of disappointment. The place was kinda dirty too, with food on my napkin from some previous meal, and dirty silverware. I was really hopeful that this place would be my go to place out in the suburbs, but alas, I'm afraid it won't be.",5.375731707317073,0.5148128642196147
review,"My husband and I both got horribly, horribly sick after eating here. Never, ever again. It wasn't even good, either. And heads up, the guacamole is the fake kind.",5.21157894736842,0.5148128642196147
review,"This was My first try at Juans Flying Burrito. I had nothing but positive reviews before entering. I got a couple of Pabst Blue Ribbons (PBR) for a buck each and a Veggie Punk Burrito for $6.50. The burrito was bland at first bite because the top end only had rice and red beans. I soon got to the jalapeños and other spices in the middle and the seasoning and flavors began to muster and enlighten my taste buds. My food-mates got  Tecate beer in a can  for $2.00 and a $6.00 double pour margarita and Juan's Flying Burrito with shrimp,  chicken and steak. Alcohol prices were happy hour pricing. I will go back and try another burrito or taco for sure",5.485652173913044,0.5148128642196147
review,Kara is the best at what she does and couldn't care more about her clients.  I've never met anyone who cares more about client satisfaction and making sure everyone leaves happy!  Will be back again and again!#manzillian,5.583235294117647,0.5148128642196147
review,"Thought I'd give Italian Pie on Bullard a second chance at a Spinach Pizza. Never ordering a spinach,feta and artichoke pizza again from them. Theres barley any spinach and they also used a marinara sauce. Like Really?? 

Who puts marinara sauce on a spinach and feta pizza? There use to be an Italian Pie on Read before Katrina, really wish they'd come back to the east or the one on Filmore.",5.537358490566038,0.5148128642196147
review,"Delicious burgers! Amazing charity.

When I used to work around this area, we often came here for lunch. It's a small little restaurant on 12th which is often ignored by many. But if you are looking for simple menu with great food, this is the place for you.

Food: I really like their burger. Their burger is so good! It's always cooked perfectly the way I always ask for. I also enjoy their chicken wraps and it comes with three different sauces! It's a little overwhelming at first because there are so many choices but just ask your waitress which 3 goes best with it. I always enjoy the peanut sauce!

The revenue that they get from this place goes to a charity which serves Nashville's homeless people. So you are not only buying food to satisfy your hunger, but also feeding those who can't afford their daily meals.",5.526456692913386,0.5148128642196147
review,"While the food was alright (I was expecting a little more punch from the Narvatan Curry), the ambiance of the restaurant was confusing. There were slick, mahogany tables with flowers on them. Everything looked fresh and new. However we ate on paper plates and used plastic utensils. It was just an odd experience. I couldn't figure out if Minar was a restaurant or a fast food place.",5.4185185185185185,0.5148128642196147
review,"Enjoyed my first visit tonight with a large group around 5pm on a Saturday night. The venue is not very large and our group took up a good portion of the restaurant. However, we were welcomed and accommodated without feeling like a burden! There is individual table seating as well as barstools at the bar where you can eat too. The interior is extremely loud and I think it's because of the high ceilings and material used in construction. If you don't mind this, you're good to go, but if you want an intimate dinner to talk with others, this might not be your jam. Outside seems much quieter as an option. I have been to the Ciccio location in South Tampa and have ordered take out from this location before. Previously, the takeout order that I had was enormous!! So much food. Today I ordered the same dish (Napa Blue with Spaghetti Squash) and it was not as large. Mostly meat, which I can't complain about! But not the same as the take out order I previously raved about. The food here is very unique which is what keeps me wanting to return and try out other dishes. Pizzas are large, bowls have great combinations, happy hour specials are great. What's not to love!? Our waitress today was Danielle and she deserves a big kudos!! She took care of our large party with ease. Delivering everything promptly and accurately with a smile. Not one item inaccurate and very friendly. My Napa Blue Spaghetti Squash Bowl was really tasty and I will definitely be back again! Happy hour is every day beginning at 3pm with $3 mimosas and other drink specials. Stop by, you'll find something you like!",5.50235807860262,0.5148128642196147
