user_id,business_id,date,compliment_count,text,kind
6i7XsIdjmExkLJJ8RggRyg,pWuoHHu0LuVrD0HjadDygg,2012-05-12 16:13:47,0,Cant go wrong with mimosas and the Banana rum French toast and lobster benedict,tip
s5D7B3RKrnVMjtbzdJxPRA,PuD-E-CH57TkaoMhrmS4qg,2018-02-24 22:20:31,0,"Great sushi, great service. We get carry out from here often.",tip
A4bsa7ykYRVCnb4h2vZALw,DQgX6IbCPg3SKdFAgWK1uw,2015-12-27 01:12:24,0,Customer service is excellent tonight! Thank you Robert for being a great waiter.,tip
3SWkkkWMNzV1Nws3oZCwKQ,8yR12PNSMo6FBYx1u5KPlw,2012-10-13 01:34:16,0,40 minute wait right now...,tip
DDcg8gaCLBU7uvh_iGJwAg,MxSYK1lcehgefkNjWuj0xg,2011-09-30 23:54:34,0,"How can you go wrong with an establishment that boasts a framed ""Rocky III"" poster?",tip
_55zCp6-o0_MDMBnZFQe1g,ZD4pn3wsNh1EnXF3GuNQEg,2020-09-25 20:20:17,0,The fried chicken is tasty & made to order. Best in town besides my own homemade.,tip
Siyvda9sd_rCdG1GnZ84nw,9I7VNu6_VclomWuINtIFaw,2012-06-01 02:54:22,0,Chicken. Burrito.  It's so good you will think about it..often.,tip
q91tQNboB-0HWtM8cXRjdg,Bfn7SYzvvemCOnjyKd4eaw,2011-08-11 01:14:36,0,It's gorgeous - fancy decor inside and a great patio outside. I feel at home. And the coffee is good; what a novel idea.,tip
jO-NfSX0jZ8hBR6LfSyCHw,anGEwomH-O3ZILp86nOaRQ,2016-05-15 18:52:42,0,Lots of clothes,tip
klXtHEpnfPE_67OflnQTmg,HVOHC7EyUMYdgV7S6kd0uQ,2012-08-16 11:28:59,0,Stay away from gate F to many people not enough room ugh,tip
a2xQmGYb4gyPwH9KXYDjbA,HNtTgTEYl3kBSN5U5FHHqA,2014-11-19 03:38:47,0,Definitely recommend the pumpkin latte!,tip
je8F8RO7impsoGO0s1893A,Y9CWVffIrTYCXE9PVreerQ,2015-01-03 03:05:38,0,Best frickin pretzels evah.... gus move over!! :)  great happier hour too!,tip
TCHzkPMNzhNeRozDFgPJVg,0ndzIekJs0PRPA5Aoz9sow,2012-09-29 20:04:11,0,Coffee!!!,tip
3UFFy3y9sYiVFJCJoaROgw,h4RaM9E8C0d20Uw-nLR5aw,2019-03-25 22:02:11,0,"Announced today $27.5 million dollar ""Mission Jurassic"" dinosaur project underway.",tip
bDCCzWxv2fU-z7eeaFzKxQ,sitPTDkBpftQB5wQ5HjiGA,2014-10-04 14:55:37,0,Ask for Lisa,tip
DQLIeWYj1YVQbxGDzw9Scw,BLTrAiin4fy5mqk0P3pJIg,2012-09-15 18:12:10,0,"Eat food, you'll be healthier",tip
FMBXhjehfwgBBOMlY32JyA,lLOuLDox8qPV0Q5jCX9qtw,2012-08-28 17:36:34,0,Great place! My lady loves it!,tip
3NYIQQCACxCdUKkWB_CnFQ,BZI1iQtX76YEwLyuL9zgKQ,2016-06-11 17:51:02,0,"Have lunch or dinner, listen to jazz music and watch the boats. You're right on the water",tip
Qr4RnZdwqjrY9_abNPZo9A,-QI8Qi8XWH3D8y8ethnajA,2012-06-21 13:24:23,0,Just take you're private jet instead.,tip
TJrtfy71qvp26I7rPH3yEg,offiWjhY-INp-m6dEGi80g,2012-02-15 02:52:00,0,"Pricey yes, but very good.",tip
qpdBQBUpwN31R5kZJbRFBQ,Fp2s3RVVvZNSqyDHLH3Q4w,2019-04-21 06:04:28,0,Steak finger is on point! Try it,tip
Zmm1_ojcgpaozqeTp9Y46w,-VlBFlHwX-Pt6Xyzs9roGw,2013-03-15 18:38:34,0,Raw oysters are great right now!,tip
QX8DCQFR5aBgv-7pr2To0Q,WG-uWu0xnqfYQbYe64n-Cw,2015-05-19 04:56:27,0,This is the add this place is advertising but they are not honoring it. Rather than make it right they have blocked me from commenting on their page. Awful customer service,tip
jY5SIRbkbE5jDCYc9DAj5g,pym7c6ZFEtmoH16xN2ApBg,2021-01-03 04:13:03,0,Try the muffaletta was not  the best but it was satisfying,tip
A9ueX0e3hGL6ArhTtoFiyQ,CgiwCrXs3Ggu9eKFPIgjtA,2018-07-15 21:13:16,0,We went here because the first place e,tip
OYPENvoFCNUlQ_QMXDoXYw,xSULbrsxdG5hgtIwNoK8zQ,2017-07-15 20:53:56,0,Great,tip
iXjSKP00cSsuDwDryI_wcQ,LgAuYz5cQe3zTxuteJ4VyQ,2014-08-26 20:28:23,0,The gluten free bread is AMAZING and the servers are super friendly.,tip
VEHdwBslg9FopcCRHS5wxg,mcr1lAEdvGLMJhuPwI3I2A,2013-06-08 03:39:23,0,This is our favorite Friday night spot! We love the popcorn chicken and Szechuan Eggplant. The service is very friendly and we feel like family here.,tip
dSpObQJT1RFv6PSk8HtY-A,rQ5xsCMH6Xdk4NnmdeA3Eg,2014-04-13 22:58:54,0,They will not a take reservation for more than 20 minutes ahead. So we called showed up and waited for 45 minutes. Not enough space to right how disappointing this experience was. Forgotten drinks forgotten food. Waitress ignored us. I had to get up and ask for refills and the proper food that was ordered. Burgers and filet mignon were burnt. Will not come back. A very sub par dinning experience. Rushed out by staff.,tip
cb43448o4CnPYEiKr9PGxg,QRotJ0k3qj4ecdqNprStxQ,2014-04-19 01:00:48,0,Freshly made tortillas!,tip
6MhhVqQHX7uXwvDwLCS69w,L_P-FSan8ln6Kiybel7Yrw,2012-11-24 01:51:30,0,Great tapas,tip
ja7uhtXlvzRzFE7JizROUQ,5Z0M8Bq3FHX-UqRCBQO3QA,2015-07-04 23:01:50,0,All the assholes running in to get their alcohol park along the front of the store in the fire lanes and across the pedestrian crosswalk. Thanks for being so lazy!,tip
hjdqKtp3QzcX1eYfOwfcPQ,CU90LyF40t62BRWyzHO29A,2012-04-16 18:42:41,0,It's really worth becoming a member,tip
E-Q6KiOGOgH9PpjH-5vfvA,kaKqai4yyt2qLt6XRv9Hyw,2015-10-12 00:15:08,0,Was ok,tip
ZkhW_TcIk2grGaLbC6eWBw,L05ILI6HOWCXo3vsih4pLQ,2014-02-23 22:36:53,0,Best cheesesteak in conshy,tip
HHA5I-avc5ZqwwHup1FShw,0ZsqqzHu1HHkDdIKoivi5g,2019-06-07 01:33:01,0,Good little quick burger spot! Friendly service,tip
2oOFuErlCKJE2Z8sNHH_8g,vP_Rkh68ohANnCL-nXED6Q,2016-07-20 22:18:40,0,"Love the cocktails, fries, and charcuterie trays-yum.",tip
3cW7EucbCaO-YNWz0oU08w,kH2bJtlej-8oDv8KjsEzCg,2010-06-27 13:48:55,0,No showtime.  I missed the Last Emperor go down because the sports bars in the area do not have it either.  Lame.,tip
0yDJnbmZOR-3OkpG1rTmDQ,4EbwDR58_1Lm54Oru_Dfxw,2014-01-26 01:37:49,0,"Great food, great service and atmosphere ...will be back",tip
XD8zIa8e2JjDyEHKefdOLQ,-09Oc2D14vRnmirPh0vlXw,2015-02-15 20:44:02,0,Here we go again,tip
S7ssRBx_rO2vZnlqb0BGnQ,j6usntbtSzFyuwx4n2mn1g,2019-02-24 17:40:29,0,This place is fantastic... the mole is off the charts!,tip
JmQwSkpVsqzPI0h_qQPSHg,yeTuU8u0aB1ujmofhDUGxg,2014-08-06 16:19:38,0,"What can I say, it's Cracker Barrel!",tip
GioIXyVwQoFOI2f1vwo1Ig,k8loHfuD6XfmxlM_podojg,2010-12-31 01:39:59,0,Chip Wilson is the bomb!,tip
TkFfkUhNLczx5LB-uR9qaw,ixPTo6Hum7nNZ7A4VPhTXg,2016-11-11 14:24:12,0,"Past and present military receive 20% off their total check on Friday Nov. 11, 2016. Thank you to those who have served and currently serve. :)",tip
2V6dDAfQWu_LcOaVASxsuA,IvaYjcuPXzgutKanTeHSRw,2019-11-21 13:43:49,0,"Always delicious!! 

Food and service is always top notch!",tip
l0ry2qXxD5LUhpXA55bRmA,E7W2rjNXy9UF0trIEtqLDA,2016-06-27 03:00:26,0,Awesome hush puppies.,tip
stmCc9cfddZARpizHW7rSw,01Vuw9VgqJVIwThiGg3sRA,2020-07-21 04:46:31,0,They have good tuna melts and Sprecher root beer.,tip
ugZX1OhzvpuhLSVh_srTVw,oHR6VtJaFg2rBSFvoEWqrg,2016-08-11 00:39:49,0,Fantastic. Amazing hummus. Amazing everything. The owner is so polite and nice.,tip
FEY7Rqz2qMjDCmRER8v_lw,CVJsqDS_XmI0CGbLC1EclQ,2016-02-07 22:52:33,0,Delicious,tip
GSKPa1JkF9UwfakvNyIv7A,Q4NmqOOn2ZhzgxtcTJXh3g,2018-05-13 21:07:45,0,"6 dollar Viet Iced coffee, enough said.",tip
90IlJm5u3Ky5-xZG6DBH9w,hI7m7riS39CrgGOhHOLH4w,2017-07-30 23:24:52,0,Love it! Best Indian food around! Friendly atmosphere and great location.,tip
lMY8NBPyzlPbbu-KBYfD9A,A7_SGMV6rFhNy82fd2GlBA,2018-04-15 01:42:51,0,Nice meeting space for any event,tip
JFt7m1ZtnWhX2dQNZGmvQw,od_MWVpghkvSsl1HKasM9A,2012-11-22 06:34:28,0,Yet to try this location.,tip
PWdye8-VRbkTtKP8oCvDYw,HC0g0xOuGDqn1jCCMctu8w,2012-02-26 14:44:05,0,Coffee machine inoperable? Really? What's the point of even being open?!,tip
zYFGMy1_thjMnvQLX6JNBw,4D5-gMI-ma_xHIKE5dyH1g,2014-01-12 03:56:32,0,Try the banana pudding. Goes fast so order first and don't wait till after your meal.,tip
aq1ZsXR83Q2KT3wWiIHmcA,5SbXk54zWe22jg95R-8Fjw,2016-07-31 03:49:26,0,Very cool hidden gem in Brandon!,tip
HmygqVr0vqMwNsJ94jYIVg,eFtQDmNER9pRB9YdPxMMXA,2020-11-13 18:34:22,0,The place to go for Great Chinese food!!,tip
2-nj1SOp90Q7MAoMM1qwug,8q15BxlJdPZBwCDfj8c7bA,2018-12-30 13:40:08,0,"New owners, place is now called "" Monkey Business"" new menu , breakfast on Weekends, kids now allowed!",tip
XedowXE1sPi4BYJmOLjt8g,bn4N0bxa-u-kBaKLwU893w,2014-08-25 00:06:57,0,Don't get the smoke house brisket unless you're vegetarian,tip
GFjCllyG1-vygjiR49qA5A,Wn82PMIQmKKyDko3wZED4Q,2018-04-22 16:09:30,0,Fast and friendly service!,tip
Hn8O2RQijYIVLFNF5VPWTA,NIpZBy1O1JFj9x2bcErZlQ,2014-03-09 02:36:42,0,MLS footy happiness!!!,tip
OYN7wLPBMImSVLJZKRmiWw,2Jh3irHzOb6UEo6ZVxwZUA,2016-04-17 02:07:00,0,Save yourself the time & pain! Don't order anything from here!,tip
CjVxr-DCgbUMSCLbWUEwcg,fiEOkqKETWUyQ6OkeM_F_g,2015-05-12 15:41:16,0,Try the chicken salad!,tip
UR2uQKmtIpAA7DufWKuaZw,tKrLEsTAUqg2TOiKJqoEcA,2014-03-09 19:28:58,0,Place is a joke. The rain does a better job.,tip
fCvMnJU1Z-XhAjKg99wK3Q,pP_jeWrWq-lvMitmkM2Gkw,2019-09-19 22:38:53,0,Now open.,tip
twDwws8mIJL3SUtYMhNzPw,3VvZpyRMg5p3nH2-iK3-Vg,2011-04-26 18:21:06,0,This place won for best neighborhood burger category. No sh* t! Wow that bacon jam is incredible. I give it 5 fries.,tip
Dk_Ly5pNHPnA6ZPMRYmrVA,VxVQSJKTCx-5WFe-clKOaw,2017-04-02 14:31:21,0,The food is amazing. I recommend it to everyone.,tip
whVBG15atrusyXRvDDp7_Q,8pOWoH05RXdYvxbXgzqL6Q,2016-08-01 23:20:44,0,Said it was open... And it wasn't at 7 on a Monday,tip
LtJxmoloS4nMGW9fV2pApw,l_slvEnh4v3W8BXF1gYlcQ,2013-07-08 03:45:39,0,This place really sucks. Avoid at all cost.,tip
nMpgScJ9MNC4BHYtbQrCMw,XKAF_0hKEpILjSEcZ5EJow,2011-03-21 18:12:39,0,Had a nice sandwich good coffee. Nice fellas working behind the counter in there today. Folksy yet hipsterish:),tip
fCvMnJU1Z-XhAjKg99wK3Q,n9YO7U3bbudSwIpkCtQZiA,2016-11-25 20:26:45,0,Permanently closed. http://www.philly.com/philly/blogs/the-insider/Sudden-shutdowns-Anastasi-Raw-Bar-and-Kermits-Bake-Shoppe.html?mobi=true,tip
GoD59-SpxioKxaV2-4a0gQ,1L0ezCVGAFXSo5zMRUJe5g,2010-12-17 18:22:11,0,Super friendly staff,tip
f3trnjZ7czrLlnS8Sn12BA,fyxmwXdg9fJ13TpuF-KSbQ,2013-10-18 11:36:44,0,I had the worst birthday ever because of this place!!!! When we articles to bouncer was completely mean and rude that we decided it would b best to leave. Who ever was working the door on 9/28/13 need to be fired!!!! I would not be returning to that place!!,tip
wOOBiAFVSTvovM4uHW5Acw,LmKpHMXSsm36viJOGVodFw,2014-07-22 19:31:18,1,"Currently there is a Lego exhibit called ""Nature Connects"" in the Climatron. You cannot go into the Climatron without paying $6/person until this Lego exhibit is over.",tip
vwiezQUmidC1B3Xhy0e8jA,awmy82IdpCC8xK56tO4IEw,2018-08-02 00:57:23,0,"I give Starbucks points for having locations pretty much everywhere on the Planet, and this one turned out to be convenient in a pinch, but the coffee here (and at all the other links in the chain) is just AOK at best, and considering the prices, the value proposition is questionable at best",tip
K6sRU-Q5iK4Dcl35b04jDA,wupvqueqdEZXQxv14sa9vw,2020-06-19 02:54:07,0,Love this spot! We always come when in town,tip
8ohYIH9wHjKdWc4yAROqBw,C26YgKWFVsW1MM-n7UJnIw,2013-04-29 15:18:01,0,Morning treats for the gang at work,tip
eN7F1QJCrjVEldrjATD60Q,Q1UGgCCgDzx8ynIbhEJ64w,2019-01-11 21:35:22,0,If I could give zero stars I would- awful customer service,tip
N_m0CiB8-lTtrwisut4kuw,oScCGLUzkGJrPd5y79_0zg,2014-01-31 17:27:21,0,AAA isn't open on weekends so be sure to buy your tickets during the week.,tip
ZhYDLsf-BAhwlJFjZK9pxw,3JOWaLAwQkYTZsgSe5HzVA,2012-04-29 21:44:05,0,Vampire blood and peach daiquiris.,tip
UZRwpMd7a_3QcgyFvOEBAA,r9EKBr0KP8aVGXxwbk1qsw,2012-08-24 12:33:19,0,"Apparently there is no receptionist. When they say that they open at 7:00, don't expect to see a person until at least 7:15. I get a creepy feeling like they ""wing it"" around here.....",tip
yHbnaOI5OIo_Hf7ReWDJXw,z6SVTb9eFIcWVpKXIfFEvQ,2014-02-14 18:10:53,0,We got here early. Nice to shop without bumping into people.,tip
nWRDqA-XXdju1jOMnN7QcA,ZGD_So3vVlY8DTSopJXstA,2017-10-22 22:56:11,0,Update your dog's Rabie and DA2PP vacination for free on Nov. 4th from 9 to 12pm to first 1000 residents. More details on their website.  https://humanesocietytampa.org/adopt-a-doggie/,tip
UT2qhTs4u9BC6V5W5lnKoQ,FbzFYmJnWdniR4uDPk4zjA,2014-05-22 03:25:44,0,Always get your tickets ahead of time,tip
zxkl3VZQMxwA9HRKZJyO-Q,q9AIbLUvAEnkYzg_H1KrPA,2018-07-14 02:16:23,0,Excellent food and ambience,tip
ho__r78VVaY9YKJdnQDhrQ,RdZoSQCSJnjx7q1lXR4cYA,2017-05-25 16:58:07,0,Very sweet and helpful workers.,tip
wFiG8voSz9MmnjUxvP0Ulw,KBG3GV4WHU-iLLSWiapbJw,2015-08-02 18:12:11,0,This place is very unsatisfactory. It smells really bad. The service is very slow.,tip
UiGZ1r7H1e3n1VhrRVDTEw,_bofVL_0MxlZYWBa8XEJEg,2017-01-28 20:14:37,0,You absolutely MUST try the café bombon and the tiny cupcakes.,tip
Lm2GsIUZS0YGWdk06SNhgg,kb1Tf4xwb7CQW5OXf9zwqw,2019-01-06 18:12:58,0,Great place!,tip
BBQT4vT6z7sQdWoLyNnaEg,yw3vRR7XLIjEnlhMnVzR7w,2014-01-11 22:16:15,0,Sushi = Avoid.    Cooked Food Items = Very Good. I highly recommend any if the stir-fry lunch items.  Delicious and healthy.,tip
cIkvojFaHDGr-cq_l4sARA,T9_tBmx1KZxsmgQ3AxnyUg,2015-05-10 15:25:00,1,This is the only dog park in town that has a separate area just for small dogs! It's farther back than the dog park right on 31st. A separate fenced area. It's great!,tip
gqL5KBs2oS7qobnyd99iKg,H1Azz4BpHYC8BlUAdMlfxw,2016-06-06 01:47:29,0,Nightly live music! Patio and indoor seating.,tip
SADUlfTKVOcPz6dCmxJaTw,prATCkHZzIXFvOzCuRi-TA,2021-06-26 05:02:57,0,"The best food , music , servers and bartenders",tip
Ba3G1SxzMSpxSFsrIVDS1Q,leXPdmhrrc9Uov1B-zn-WA,2014-11-15 04:10:03,0,I like it! I have nothing to complain to 24 hrs place,tip
3Uk8881IpQSjxCV2tKerkA,bjKfJwNPkmkZR_Av_4VlWQ,2015-06-24 17:25:20,0,the linch specials are the way to go!,tip
jCjClBDgFK86IXOadQhmpg,JmPZGysxdxvWV399VZsEig,2016-05-24 13:12:52,0,"Expensive, sub-par milkshakes. Frankly service was rude. Good cookies. Four stars.",tip
sLgekUp1uedWpnDsztvkVw,z5XOaFd-vUy-o8nWW53XHg,2017-02-14 17:01:39,0,Sending out more boxes today!,tip
f8nlKUKWXDlvGBoH_SIqKw,8MzF1Tlgz0pOkxmhP5dYzA,2017-03-25 01:39:01,0,"Bland unseasoned burgers, good prices",tip
o1hN_bZZPWB_NpfEH_6HKw,Ad5RI08VAe3Kp9mBkppHBQ,2014-07-23 22:20:22,0,Steer clear of this dump,tip
GWPl0pprMah6hHbSu2YPWw,mXcjGClCK67VVCSx0hrtMw,2012-10-18 19:29:31,0,Worst mechanic ever encountered.,tip
97qS8rqU1lkH_LPAwa8fqQ,-JIeZE7f926mnRNcdnYk6Q,2015-05-31 00:13:34,0,"Fun place nice friendly workers, beer is great!!",tip
DUM2REPlxY8oDHN14x0yow,g5W4j6-NcwVeOwQyMYUi6Q,2015-09-24 16:34:05,0,Great drinks!,tip
W1gsUewF0aKZNDQJBIekPA,Z_baIZoBe0N18WB5QM7UzA,2014-08-08 01:51:09,0,Sweet potato fries are yummy!!,tip
aj9nlQzcof14XZ0OpYatLQ,tqHbdVDUbPub5l5_OcEWvQ,2015-11-29 04:21:58,0,Extremely affordable and shareable upscale street food and a great beer selection.,tip
bhq5C-3pXrs-I8nYMUBnSQ,c_xAbBTeiIHqPm1zMOvQcg,2012-06-29 19:24:45,0,"The last time I went, the Iron Barley had specials apart from the standard menu that were unbelievably amazing.  The love the chefs put into the dishes is evident and you'll appreciate the local ingredients.",tip
D2hLksBhdmKSSSnU5iku2g,vt5Eqg2kaqG8tuOEUsFTEw,2017-01-15 21:11:06,0,Don't  go here!  It's that simple.,tip
8fWd8953RPgFmUBd_M0SzQ,AzwiKZjVqHOxLaYtPAx8lA,2013-06-05 14:53:13,0,Allow extra time. They never have enough registers open :-(,tip
EQpFHqGT9Tk6YSwORTtwpg,jKeMXXpyeoez1mbGgDijSA,2012-11-17 07:56:46,0,78$ damnnnnnn it is expensive here in this area for this place to b priced so high,tip
U1s3kFpUzkgRvKvY0lguMA,Mv2eEAuONsyKvJGGaVTIAw,2010-05-28 16:49:27,0,Great bread and pasta dishes!,tip
YO0gTuIEhAibTkY-Uu3EtA,4VXVP21v4Xec6C2mnnBnGw,2021-05-12 01:24:10,0,Very good burgers but my slice of carrot cake not so good ?,tip
7VHSW6EcTp6tmSuaxpMfPg,idZObzj0IXJ2TcZJeji1pQ,2011-06-12 21:11:24,0,Celebrity hotspot!,tip
VDfQAr43GTeA3uDtTahndw,shdx8XabDOoVAienynL7Rw,2019-02-22 16:59:44,0,"Terrible billing, over charge on basic procedures, go anywhere else.",tip
Kx4dQwDkRTK4HKiuDP1xfQ,AS7hUQSS8zg8D7l3hPXj2g,2013-01-17 17:30:09,0,Excellent pasta and excellent service!,tip
glTG9IqXWVrORZQQTVgaOw,fOStJUhq7V-qE8RL6xepDw,2011-11-28 15:54:43,0,Greeted by the rudest person ever who treated me like i was not here.... Hope food is better then that! Wow,tip
vct7jIK86U61Pl_UzS9lDg,OrgT05tCfUi88UAmzzqioA,2012-08-19 15:03:22,0,U-City Church...,tip
LJheFAcnT9ja9PuWeYOSXg,IrZBI_MLdwer8GKStOP0Zg,2015-05-27 05:18:18,0,"cheap, an good.",tip
1Jnw_pfHWLI19QHXCvoaLw,KC8_Rx4Orlsz8LIonCYXsA,2015-01-17 17:13:17,0,The grilled fish sandwich is sooooo good!,tip
Da96RNVQMPzmf3ZHn7w4vw,EtM079Cj7-B3G7jPsGYb_Q,2013-11-05 03:30:18,0,I love Sandbar!!!!,tip
117a3aPbQMFcwWvFLPQiyQ,TwnzM8mJn_nT2PJf1x-9kQ,2012-08-19 16:29:44,1,They don't serve outside seating: that's what I was told. Don't know what to make of it. Why the hell would you have two tables outside on a day with nice weather and not serve outside,tip
a4FkoHABLAsEDVduOePjAQ,IRsSA1CAr-GFRr_80h0hBQ,2014-01-01 07:24:33,0,"I love living at Rittenhouse Hill Apartments! No need for a gym membership anymore. Being located near trails, plus the yoga, cross fit, and the other classes that are offered plus a full gym and swimming pool, I no longer need to pay for the gym.",tip
DW8MEa8H3ICYzFWwMzKc7g,K7zrE6uRYEZKCLJlHbZiEg,2012-04-11 16:44:07,0,Get the tomato salad side.  Wonderful!,tip
1KVMrASElCoqaPOBqHeY1g,CqkMK7o0sWCKulu_rSdSbA,2016-06-25 15:46:42,0,So another bad start. How do you open your doors for the day and don't have you number 1 seller available? Does anyone attend basic business school?,tip
Jmq2U2ATDyN_aGazRiJTKA,8O35ji_yOMVJmZ6bl96yhQ,2012-03-08 12:09:16,0,"Terminal A: clean, basic, nice bathrooms. Brioche Doree, Starbucks, Dunkin Donuts.",tip
GLYj6Q9Wo_L4KBJ5UnYjqQ,rueQ9RiqrN8E5Lb3EyFuTg,2020-02-09 13:28:54,0,Great place!,tip
BCfMJzYMV3UKgLaq9zqLHw,wl7rFbvRUstwyB2vRDW6IQ,2013-12-29 18:02:48,0,Make a reservation beforehand and definitely eat all you can eat!!! You're pretty much paying $35+ for one adult so chow down...,tip
EMB8sLm1LA-aPQRYby1-0Q,a-pcOIKQTLdYsPyrDbUMhw,2012-05-17 16:44:57,0,Gyros!,tip
ym4RyIakIRCpDOpozdylqw,7fuyFmESXQYir9AtweuD8w,2020-04-04 14:21:43,0,Great place for Indian food.,tip
bYJt9xam-6XWPTdhy2fyhg,6PLn64ysk0rcTVG3o80PSQ,2013-01-05 01:25:39,0,Great little place for dinner. Got a bowl of grilled veggies and chicken - smokin' hot. Very nice server knowledgeable and attentive.,tip
DX2EB2vxOG9lDrpe9uxrIA,2fJ-WxJlUN6azp3bzrJ0zA,2012-05-24 23:27:59,0,I love Pho!!,tip
RmNKqTkvDOsHna6X4CpUKA,-OKB11ypR4C8wWlonBFIGw,2015-07-26 06:15:17,0,"Typical casino hotel. Nice, clean rooms. Helpful staff.  We ate at the buffet. It too was a typical buffet at a casino. Nothing is walking distance- a car might be needed.",tip
UwgJl0Dg6ugV7mgVr8WLmw,onp9X_9RRAEzA-yqdiSOcA,2014-07-20 01:23:00,0,"Good wings.  Fried, if you like that style.  Back porch near the creek.   Lots of locals.   The place next door has love music which a nice option in the summer.",tip
yL5Ly6GAzI6tpzjgntg-Hw,emc9zbb0LeEC6D_f7SZWpg,2012-03-06 16:08:59,0,The best breakfast ever!!!,tip
_5swqa5xUdLar-Q-bBZSDA,t47GOxTM-RpfNs0IqHzJTg,2013-09-20 19:33:23,0,Most awesome buffet in Tucson!,tip
15iDTkaeIJlC8iyNkU9TEA,ZVkrLNK2Z6zSeCn4U9A7rg,2011-07-09 13:45:05,0,Sat AM drive thru girl is fast!!!,tip
CMmW7q--jHXEIuQFEZ_6-A,KQctPnwwX0YRbrc7CCdOLg,2015-05-27 17:50:33,0,"Great Chinese food, some of the best in the area.",tip
fQim0Qcxf5-W980wVRu3kw,YPdX-YCQyoUIAoT0DU-BSw,2017-09-02 15:18:45,0,One of My favorite Places to shop!!! Yeppers!!!,tip
pV-zk27LoaY3sQiSr9kImg,xBFNCseDehGAf5D--HWG5w,2016-01-22 03:30:31,0,Chai.latte. ... tough day,tip
BOpNvbwSu-qa-MqufrjMXg,KO5aN2ck1jQ6WVqBFZrCNA,2019-01-04 02:21:49,0,Always a good place to eat at!,tip
rOAZ7LFds2hONVzpU8SyPg,8UPv1p9GW-BiZtQqUt8nOA,2014-12-03 18:21:45,0,Great food,tip
VQVhi5ObTQ8PE8glP5ZITw,EmHXLffnzvntWzO6Ba3Atw,2019-03-02 15:48:28,0,Best cheese selection!,tip
71jNJThM8UT2f9hTalsNWw,z2Sf3r41ItkjB6Xjcd6fGw,2018-04-26 23:09:15,0,Not the best. Servers are rude.,tip
6UU3H1-WiRb7HiF6vPpQmA,ryhPJ8yVzy7W_25lWOyPdg,2012-09-09 17:49:19,0,Bucs Suck,tip
FYa4u4U4knmoFSlA3cOsIA,Ln64QwMRcYdqM65eOvQXxQ,2015-12-27 16:01:43,0,Great food and nice people.  They are open on Sunday  at 11am.,tip
XJDLaoN1PerKw2woiKeepA,9f5GXEeTvBWnrZ-AHEjgJQ,2015-05-29 18:08:43,0,Great happy hour prices!,tip
pl-hzCKIZPb89lbeKTyAXg,0WdP4Plnuxn73YYoAbam5g,2018-06-30 01:02:29,0,Dont try the blackened fish the salad bar was much better...,tip
qfjAuAnfuDnEBonFJ5KPRg,QaOTMn7BVBx3xXrjRlVnCw,2012-05-11 23:28:11,0,Go Cards!,tip
k8Z6wGxbABNQLGb6_XwT1w,8pqdJjefYq-a9IBSJJmKwA,2017-09-09 13:37:26,0,Ask for Eddie,tip
792_F-IsbnxQlX-fSvedcA,UTg2aZ9zXLK8_0K-UnCVUA,2014-10-12 00:43:43,0,It's absolutely deafening in here. I don't even have my food yet and I already have a headache.,tip
QfwhEuQ-0u5aZ3KsFgsbxQ,fWeWzB9STxcX40AgSEQVcw,2015-01-23 03:39:22,0,No more black bear. It died in late 2013.,tip
Bty0Q3hCncZwRF7z90nTzQ,Xm3fazqrD-Fi4tVPlc4i6Q,2019-09-21 01:32:09,0,Great fresh seafood.  Best 6$ sandwich you will ever buy.,tip
bGzbAM3gfHX7h3o-1LVl1g,CHSBxTwdPoedce_wC9Z40A,2021-09-18 00:18:42,0,Foods always good,tip
ZDINMqvNReUqdxezg7_c1g,zwgBxmrmPBF6N2uRTUYXrQ,2011-05-01 01:46:50,0,The epic wait for chinatown karaoke....,tip
ZEnomPFH5x50Wk9GGXMMlg,Cxd92GrFAP9TDVvnXS2HGQ,2012-01-20 19:52:54,0,It's time for beach toes...,tip
X7XllTOnU_zOQ8k2-J4DoA,BsgcLUWlc6RvvBRiAPWj5w,2015-01-03 01:10:13,0,"Try the alligator sausage po'boy, delicious and hot",tip
glABvhh4t3N_VoxIOVyX3Q,7jz5fMDyPy6Xi5MFHOaSZA,2012-02-28 18:20:16,0,Bump and grind.,tip
r9NwjMgzWux_dSBri-suYA,n2LchhkXCSKHJFMktZRITw,2020-05-31 20:43:25,0,Delicious burger...great service and prices.  Will definitely come here again,tip
2Ohz3c8WoQYhY0w75nXUhg,jOUSxBXomtgJQbrapKU3SA,2012-02-26 01:00:46,0,Uncomfortably loud. Food was just ok. Not enough heat or flavour for Mexican food for this one that lived in California.,tip
own0M28i9pFq8PqEt0sR-Q,pwMejZZUizAZ4aOADafVPg,2012-06-10 18:56:25,0,"This place has a lot of authentic-Japanese items: grocery, snacks, & food.",tip
w9_jGuRCc6hUnwcUc8RD8w,rZ6i69fbbLdgiIgmU5sFUg,2021-07-08 06:38:55,0,"It good, but every time I eat there I get sick and I also got raw chicken in my rice",tip
E7rEdhFfUm0jQ4I055IOeg,Y7EalRsCafsApK5DcL_mTg,2010-06-13 19:50:53,0,Norwegian Nogne-O flight aw yeah. Pickled white asparagus tasty too. #phillybarcrawl,tip
