review_id,business_id,user_id,stars,date,text,kind
z2nPiB_XW0byKgKTPbDaHA,tqBkgu2wyCjYBWuTQoy2aw,EKab8pTUJAx3HozPC3ku_A,1.0,2020-02-03 17:51:52,"No smoothie combinations offered on the menu, just create your own by choosing a base, 3 fruits and a protein. The options for all 3 are very limited so there isn't much variety in taste. 

They substituted my yogurt with almond milk without telling me. My smoothie didn't look thick or milky at all so I asked to confirm that there was yogurt in it. I was told ""we don't have any more yogurt so I put almond milk in"". The smoothie wasn't pureed so as I drink it I crunch on ice bits, and it essentially tastes like liquified strawberries. Pretty disappointing.",review
S05BbnC5v0pHzQi7QE8Wdg,PA3-MROnCDlYOrPUbo8Ryw,9hngc5wArw0t3MPLyvsAMQ,5.0,2017-03-18 18:07:49,"The owners, staff, and clientele make this feel like your own neighborhood ""Cheers"". The Fear of a Brett Planet is my absolute favorite beer, and has been for years. The food menu has a little something for everyone. I love the Drunken Groupies. 
The Ladies of Lansdale nights never disappoint. 
If this is a place you've never visited, get in there.",review
Fgi7UNtiiuIoSAmlUnrmhQ,TeP60DIUUa6VQuvCEvoTsw,cigw4lztU44rnEN6L-QsTw,5.0,2020-11-26 21:11:02,"Very, very delicious pastries with a huge variety.  The sandwiches, especially the panini, make a great lunch or even dinner.  If you're craving pastries alone or with a nice informal meal, this is the place to go.",review
sJ1ZJb31QwBlEVTG4knMtA,itGrB95ZAPW5LaWxsLNy4g,Ow5ytjfjv9xhCtOHpoTbcA,5.0,2021-04-08 04:03:31,"Went there while on vacation for our wedding anniversary, and had a great experience! Staff offered to help but weren't pushy when we said we didn't need any. Huge selection of men's wear",review
FGtH2g7BzHeGG28OcgPtVQ,RtBhqGKX8UpuiHIaMOGsXg,hJG4ZxHMdqeG0Kn8dKFsGw,4.0,2017-01-18 21:05:45,"Pros:
Taste for most flavors have been solid. Nothing that has been terribly disappointing. Slightly cleaner than most other froyo places I think.
Good location, b/c it's obviously at the mall.

Cons:
Not as fresh as Pinkberry b/c the toppings are all out in the open.
Kinda pricy but I guess every other froyo place is as well.",review
aDq2QshoCL90h_BpZ4N5Xg,QLUUaTj034zYVWiVl9tNvA,z0gI0tpWpXIceEyJZeE33g,1.0,2017-06-17 04:18:15,"So we were walking by and thought we'd grab a bite after a long flight. It's one person running the register/bar/seating/hostess so we waited 5 minutes just to get a table even though the place was practically empty...maybe 4 parties at different tables and a few people at the bar. I felt bad for the girl so when she finally told us to just grab a table, I got my own silverware and menus and waited and waited. The purple-haired girl finally came by and asked what we would like to drink. Naturally I asked for a drink menu and she proceeded to roll her eyes...roll her fuckin eyes after I have waited probably 15 minutes and set my own damn table. She brought the menu from 10 steps away and again we sat and waited and waited. We just walked the fucked out after we clocked it at 5 minutes after receiving the menu. There's plenty of other restaurants I can spend my money at. No review on the food, just a wasted 25+minute wait and didn't even get a water, just shitty attitude. Get a new job if you're burnt out.",review
aL4HgtU8J8EM9X5cEJH61g,9oogG0VATbbqQ7fCVISjDQ,x45WQ1DAXa8nuejMl8LeVg,1.0,2014-06-15 22:36:43,"I was at this joint running a tab recently & purchased 3 drinks, left without closing tab & get a call the next day from bank notifying me of  2 separate $150 charges. These low life's charged my card extra $ for drinks I never purchased & an extra $150 for a 10th anniversary guest list charge that I never agreed to. Stay away from this place, they are scam artists. I was so furious I tipped off bbb & IRS.",review
OOUsENd_huKtdZyHjoBIEQ,lC9loud_H6q7WtPxJaMwkg,iqVVmm1vcI7Hn1PUE2t_XQ,5.0,2017-09-13 18:38:07,"Never been disappointed!

I been here several times and most recently this past weekend. Babayyy I forgot what I was missing. I try to come on Sundays because that's when they have deviled eggs, and I luuuvvv deviled eggs. My go-to is the 2 slices of Meatloaf, Mac & Cheese, and Green Beans. All the sides are good and sometimes I'll add on the yams for a third option. I cannot leave with out getting the banana pudding and kool-aid(yes you read that right). I've also had the catfish and that's cooked fresh for you. 

The location is in a mini-plaza and can get crowded really fact because of the size, but there's still enough space for a few patrons to sit down and eat. Most people, like me, order to-go but I have stayed before. There's plenty of parking available.  Everyone is super nice and helpful and if something you know they should have is in the back, they will go grab it for you. 

I suffered many food comas after eating only to wake up and eat again and pass back out. Now that's the type of food I like. (cues Bruno Mars)",review
di-zex2KAHnxtGIiPpU5Xw,cGlDkaWAtHK0cOsctmOn3g,JohCZ_1nL9e2__5UhKDGpg,5.0,2017-12-17 23:46:28,This bike shop is close to where I live. I bought bikes here for my spouse and I a few years back. We absolutely love our bikes and use them every week! Whenever we have trouble or need service we go back to the shop. We've had them service us free of charge which was unexpected and very nice of them. They are always friendly and fast. My friend wanted to get a bike and I got her to buy from them as well strictly for their awesome support and service after you've bought the bike. My father comes to visit me from out of town and always brings his bike (which was not purchased in their store). Whenever he goes to them for help he too raves about the fast and friendly service!,review
8DVC0-BBP_jl3s_95mQSRQ,H-2LLDEurcuZ4VMbnJ6rVA,yYQowjitHG9u2DMUzPajUQ,5.0,2016-04-10 16:07:34,"David and Sergey helped me move out of my condo today. They were very affordable, best price I found. They also were able to work with my limited schedule. They made sure to wrap all my precious belongings and fingered out how to get the most space out of the PODS I used. I was able to only use one which saved me a lot of money. I would definitely recommend them. Very efficient and friendly!",review
Md1o9xeYf1-_aNjfArQwuw,7gtWQMLOEwCxh1I5j6uB4g,xz9mvVVHP2GpMwj-PGsjaQ,5.0,2016-12-30 21:12:18,"Modern and comfortable space with incredible food and kind service. My husband and I ordered a Croque Monster, Loma Bocadillo, and Mac n cheese and each dish was packed with inventive flavors and filling. I don't feel overly full and weighed down by the cheese which is nice! Each meal comes with salad or chips as well so the salad helped balance out the richness of the sandwiches. I'm glad we sought this place out and would highly recommend it to everyone!",review
MDEg5rHx2xlkV-rthSMdCA,6YVzV8cIn28pOPmXoQra1g,ppsm8EDKjA1fp1yTCP3RrQ,4.0,2015-12-31 16:21:31,"I see a lot of fellow Delco Yelpers making the trek out here for this (yo Jim and Tom). So now that I've found it too, let's get more of Delco out here to judge it. 

I just found it because I was in Exton after a doctor's appointment and needed a bite. It seemed like a good idea to come here. 

I didn't go special with the beer. I do enjoy the good beers, but this time a Yards Pale Ale worked well for me. But I did splurge on the Second Coming Burger which they tout so heavily. At $14.99, which is in the range of what places like Rouge charge for burgers (about $3 less currently), I expected something close to greatness.  

I got goodness at the very least. 

The burger is insanely juicy, which is a plus. I enjoyed the sauce on it, though I had expectations set for more tomatoes on it as they seem to bury that part of it. The fries that come along with it are nothing terribly special but good enough. 

I don't think it's worth the price they charge. But I'd eat it again if it were handed to me for sure. 

I do like the atmosphere and the classic rock motif they have going. I'd come back.",review
5mROiM_nfPC3EfxfamRH1g,LVWgnIor8mzfqtR__R3XsQ,WYGUMCANeNcV7JICVjVBpw,1.0,2015-10-22 01:18:12,"I NEVER leave reviews, but I am today. Avoid this place at all costs. Drive a little further to the Bridgeton location. This location is the worst! I placed my order online at 6:15. Was told it would be 20 minutes. Knowing that this was dinner rush, I showed up a little later, 6:50. Once there, the associates couldn't find my order, and that a driver must've taken it. So they ""rushed"" two new pizzas in the oven and said it would be 10 minutes. The manager also offered to throw in a brownie. 25 minutes later my order was finished. The pizzas looked TERRIBLE! Poor topping distribution, and bare. Then they forgot the brownie that THEY offered to give. I just took my stuff and left. The associates there are awful. Rude, poor attitudes, and didn't take accountability for their mistakes. The only positive out of this experience was the manager was nice and professional. Her staff just sucked",review
ZSZFl0y7fLAqfskJEp1ceg,pnZQOGEV-Ru6vHIYaUuQBw,8vjLDt-42JU83VHfgJlcmg,4.0,2017-11-13 04:16:27,"I have never been to a Vietnamese restaurant before, but I love Pho. The Pho with rare beef slices and meat balls was amazing. Less than $10 for a giant bowl with a hefty portion of meat and noodles. The tempered shrimp was also delicious. Overall, great place with amazing food and care in the preparation and presentation.",review
5cL_nSrpTavYpVwCUv4sPQ,j_m8zce-jSRQn5JmC633GQ,X-rdf2BAcnhbfz8U0bRAWQ,5.0,2018-08-13 22:50:30,"Absolutely love test pilot! They have a connection with the good lion and oh boy do I love them too. Such a fun, funky, place to be with awesome tiki style decorations. Beware, Test pilot is typically packed on the weekend but for good reason! They are dog friendly and there is plenty of room for groups or just couples. 

Some of my go-to drinks are:
- ken tiki Kentucky (from the good lion)
- passion fruit mule
- the buccaneer

Definitely drop by!

SYOY
Jess H.",review
2j6zRvpEM6OGUgYvjA6yug,s0jcuex44ULcMRtzC9-RUQ,ezvGomaaltZOp3FuGOXwUQ,5.0,2013-11-12 22:24:49,"Went in on Sunday - and it wasn't packed yet! This was our first visit to this location; we've been to the YH in San Diego and had a nice time. This visit was wonderful! We were seated in the patio - which was enclosed - and no screaming children! Thank you hostess! My husband is a beer snob and loved the variety! I loved the variety of the menu. I am hesitant about places that have too much variety: those who have too much on their menus tend not to be expert at any of them. But what we had was wonderful! We had the devilled eggs as an appetizer - very good, different! We each had soup: Tomato Bisque with basil (wonderful!) and French Onion soup that didn't taste canned or too salty. My hubby's grilled cheese was the best he's ever had (including mom's!) and my turkey sandwich was very good! We cannot wait to return - this will be our new favorite restaurant - but not at peak times or days. By the time we left, it was PACKED...and the Village at Meridian is beautiful. It certainly doesn't look like a typical Idaho venue...so I think on Friday nights/Saturdays/and Sundays after church: be prepared to wait. If you're flexible on time, I don't think you'll be disappointed!",review
FUAN4zl_VmooleN1pckfpw,8yR12PNSMo6FBYx1u5KPlw,n7ihPTbqqInh5R_naUkkDA,3.0,2013-03-27 16:39:04,"Tried this place a few times. Honestly, I've enjoyed all the meals. Great burgers, good beer selection, but honestly, the atmosphere is not appealing to me. I think when it's warmer, I'll love sitting outside, but inside is too noisy and both times we've had a change of shift during our service, so not really sure who's been waiting on us. Friendly staff, however! Milkshakes rock.",review
ARjBZdyirD7KXYPm_CrnhQ,4dzX0ejiALX1X77f4bu4_w,ft8uc3S1uKhjaS3YWvJZVw,5.0,2018-04-05 21:01:30,"Just had the House Doctor team, Kerry and Roy, come in and replace our water heater tank, and I'd recommend them to anyone who has any plumbing, electrical, carpentry problems that they need a capable team to complete it. They were personable and professional gentlemen, and really did an amazing job, complications and all.

Really had difficulty finding a plumber that I felt I could trust as I'm unfamiliar with the work that needed to be done. I had searched Yelp, Home Advisor, Home Depot, and even Amazon Home Services (AHS), but wasn't satisfied with the polarized reviews of some of the plumbers I read about. Eventually, I stumbled on the House Doctor through AHS where they had excellent reviews, but discovered that they were no longer on that platform. So, I did a quick google search and found them on Home Advisor where it reflected the same enthusiasm for their work. I finally felt somewhat comfortable moving forward with them and have not regretted that decision.

Basically, our water heater had no way of getting out of our basement closet without breaking down a wall / doing some demolition work AND it was going to be very difficult to transport both the old and the replacement water tanks. They got creative with the solution and only had to take out part of the door framing to get it out, cut some piping, cleaned up the area, brought in the new unit, and re-positioned the piping to connect to the new unit. After cleaning up the area and re-installing the door framing, they left the set-up better than it had been before, leaving everything in perfect, working condition.

Kerry and Roy were both personable and funny, but when it came to the work and costs, they didn't play any games. Kerry is not only capable in plumbing, but also electrical work, carpentry, and other areas, so I will definitely be working with him going forward and recommend him to anyone who has any related problems. They don't call him the House Doctor for nothing!

Thanks again guys!
Richard

edit: total costs around $2,000, a bargain for the great work they did. Your mileage may vary.",review
0m-fhsr8tgUqvSLierGi9Q,i5zUlf1tfr3R6895SsFwkQ,sss1XSybHrV0h912_qQemg,5.0,2018-07-28 12:46:16,Mason Jewelers is the best!  They are locally owned and operated.  Not a big box store where everything is cookie cutter.  Scott Mason is great to work with and will listen to you and what you want.  I highly recommend.  Stop by you will be glad you did.,review
GwH3RYKbhbjkTq8rFheaGQ,V2uSS4OumRDvuVM_2ZSc1Q,zUmXwJuVKgbVs2-8hi83Uw,1.0,2015-01-25 03:21:50,"I guess nobody else tried the chile relleno.  OMG - instead of cheese, it had some kind of ground beef concoction.  I specifically did NOT order any beef items when they told me it was ground beef and not shredded.  Felt I was at Taco Bell.  My wife's bean tostada was a tortilla with just runny beans - no garnish, nothing.  I had the combo frajitas - the beef was chewy as were the shrimp.  Then, they allow ladies to come through the restaurant selling flowers.  If I wanted to be hounded while I eat Mexican food, at least it should be Mariachis, no?  At least we used a groupon to minimize the pain.  won't be going back.",review
_8QHbCfydUraFRaa6r8GWw,KHEg1BNj0YckkiogwUbfIQ,x1qKiRxnPLf3JvOsUAsv_Q,5.0,2019-03-02 05:15:42,"I am pretty impressed. My first visit I was greeted by a whole team of folks who worked together to make sure we had a great time.
From the ticket booth, through security to the ones who put a wheelchair in my hands when we needed it.
Not a bad seat in the house.
The beer could be cheaper, but clearly these guys have it together.",review
veRVl3Hg94G6kf0ktomx4Q,mRpk0A4u0hnF0lNe1h4hGg,gYulsPdv-abzuSJKZl_rJg,5.0,2020-12-03 02:55:46,"Oh yeah! The reviews are true, this is a 5-star restaurant, which explains the wait the two times I've tried to eat here. It was considerably fewer people the second time around, though. We stopped in for ""brunch"" on a Monday afternoon and were told that it would be a 15-20 minute wait, but we were seated in about 10 minutes. 

It's cozy on the inside and it has a nice, clean layout. The gray metal chairs and wooden tables are pleasant to look act. On the last day of our staycation we ordered the crab coquettes, bbq shrimp and grits, cajun gravy biscuit and a side pancake. We also ordered a mimosa and a hot chocolate, cause it was chilly outside. With the exception of the shrimp and grits, everything was a 5. The shrimp and grits were about a 3.5 in the restaurant. There was something about the flavor that was off. The grits were creamy and shrimp were plump, fat and juicy. Definitely Gulf shrimp. But get this, I brought some home (it was too much food) and put them in the fridge. I heated them up for dinner and they were a 5. That's freaky, but maybe the ingredients just needed more time to come together. So, if you get something and the taste is off, save it for later and try again. 

The crab coquettes were an absolute surprise. It was like eating fried crab dressing. Crispity, crunchity on the outside and oh so yummy on the inside. It was like a Castnet Thanksgiving in my mouth. And the crawfish gravy that comes on top...mmm, mmm! The cajun gravy biscuit was covered in the same sauce and the biscuit was so light and fluffy and buttery. The pancake was thick thick. Yet, it was light as a feather. The syrup was light and sweet and I'm certain I tasted a hint of cane. Not Steen's level cane syrup, but much lighter. 

We also bought a few of the glass bottled juices and lemonades. I've only tried the satsuma so far and it was decent. Not very sweet, but that's probably a good thing because it came in a 20 oz bottle. That's a lot of juice and I don't need all that sugar.",review
B7GGPiQJbAxgD4fyKgFGLg,zV6r2t0IN8g-rRFGtvly_Q,89Wnx7XTstQ7kNStPVa9og,2.0,2021-12-12 20:42:53,"We've been AT&T wireless customers for years.  Most of the time it's been fairly hassle free until we did an upgrade in Jan 2020.  My lady and I needed new phones so we stopped by to swap our old iPhones out for new.  

What I came to realize later, way later is that the agent added another line, gave me a new phone and then we proceeded to pay service charges on another line.  

So I ended up paying for service on a line that had no phone attached to it, plus paying service for the line I used regularly.  

Attempts to resolve with the local store were fruitless. They said I'd need to call retention, gave me a number that didn't work and advised I'd need to ask the person on the other end to cancel the unused line, and if they did t have allotments I should hang up and start all over ago with a new person. 

I went home, called and after about an hour on the phone with Loyalty - not retention, they said I'd have to go back to the store.  

I tweeted out my horrible experience and someone reached out-took my info and a day later offered a very small resolution compared to the expense and hassle I'd been having.  

I'm going to file with the Better Business Bureau to see if I can get a better and more full resolution.  

If you get new phones here best get all the info in print to make sure nothing shady is happening.",review
QYuSq0aAO7KrA8ujl_5BXw,SlfJo2ebEtNxcPGlcOx79A,VWHYjhautCggq6rw5feezQ,5.0,2016-03-15 18:35:42,I had the Tomahto burger and it was awesome! Parm fries were delicious as well and milk shake was great. We were all very satisfied with our burgers.,review
8VMEjkLW8ScpjOlP-WIXyg,1sO-Ujuvs8igSyaD35xx4w,S8-J3FJrJwbaJurhBX_ZZg,4.0,2016-10-10 02:15:37,"It's a park. A great park for walking, running and has some monuments.

I was fortunate to see the 150th anniversary of the Buffalo Soldiers. Seeing something like that doesn't get much better.",review
YaCzK67s885LAtgEna71tw,WoDFTyLtU3RhHPx-7GhQyA,hVjyv1_GCVJfv8YO8s-r_Q,5.0,2019-01-23 16:30:06,"Yes it's an addition to the ""eat in a bowl"" casual dining space but it's the top of the list truly. This import from DC is fresh Mediterranean and their spreads are legendary.  Treat yourself to the crazy feta or the spicy eggplant (babaganoush) and you won't be disappointed.",review
VHsjnZGbFZoMaFuXnEmBFg,bp5Mk2d0qofUeF5uLauIbg,WWcrl5UXI0rAaOI9lQaf1Q,5.0,2014-10-28 22:52:52,Stopped by while on vacation. Initially thought they were closed because sign had not been flipped. Extremely glad we did not drive away. Though difficult to get to and is abit rough looking on the outside the food is beyond worth it. I had the mumbo gumbo and the boudine balls. Was easily the best we had on our entire trip. As a chef myself I can say you should make the time to stop by Chef Ron's. You will not be disappointed.,review
DhBWMoGfxHJcDg-AuKk8vA,LnQRfj3pPz0369stRnwUWw,TRcHn1CRmcQCGMQTIfMNpg,5.0,2019-05-16 07:47:02,"Sushi Ushi is always such a great experience. The sushi is fresh and plentiful. More than anything, the presentation is always so beautiful! My husband is from Japan and this is his favorite sushi spot.",review
TuoSEud-E8EnWB4BBavCDw,qFMx3Z_8-X0_osgIJAoZVg,D9hGbo4XDAcvsazELggdBQ,3.0,2021-03-31 00:42:34,"I love this place. Especially the chimichurri sauce! However, the last three times we've been there- even though we're paying for the extra, they've tried to skimp out? It's getting a little frustrating. After all, we're paying for it.

I had to drunkenly try to make my own chimichurri sauce to make up for it...not the same.",review
EBZY2yd_kZFcIjVH2Pgxaw,ICYYwP4UkgfKdm-2WUeuFA,v0yUV7khuNGh-kOvBcEPuQ,5.0,2016-04-16 17:29:38,"First visit to this diner,I cannot say enough on how good everything was food was priced good service was excellent.",review
zYdbPtCVbe_m-Z6ObJmdRA,Tt4byMYA7FvAkQ3MigcJWQ,JW6oatjG0emUKzE6g664ew,3.0,2013-07-18 05:11:47,"There is a poem by Charles Hoffman that states,

SPARKLING and bright in liquid light
Does the wine our goblets gleam in,
With hue as red as rosy bed
Which a bee would choose to dream in.
===============================================
It has been a while since I have had the food.  (pre-yelpness)  However it is the place I frequent after dancing late nights at The Spotted Cat!  Once the tourists start piling in and we need air and a beverage; we meander down to Mojitos.  They always have bands playing.  First there was a Lounge Jazz singer and after her was a brass band.  The bar staff is always quick, appropriately conversational, and deserving of tipping.  The outside patio space is wonderful: water fountain, plenty of seating, and a bar.",review
i9nbIT_zDfD7_1GgE2Uewg,fCDMLD21ypv1XZ_EyafCkQ,A26tr_r-mCSP1tIjp-MzGA,5.0,2016-03-11 22:38:38,"Great food, nice atmosphere and outdoor seating!  We ate the pollo asado plate (coconut marinaded chicken) and the lechon (roasted, pulled pork) sandwich.  Both were delicious!  The coffee is good too.",review
aB7WR4Z034ciwm1_dILmyA,GyQFbvE0yteV1P7TBPYnBQ,XD_SGGnLRR-NmdI_jjobZg,3.0,2012-12-09 16:17:56,"Noisy and hot, this buffet is on par with all of the others in the area.  They have been heavily advertising with coupons, so it made it a little bit better in the wallet area.

The restaurant seemed to be busy with patrons and the plates were filled quite high.  They did have roast duck which I have not seen in any other buffet.  Wife said the fried chicken was quite good.  

Sushi was average and they ran out of options often.  I did not try the Hibachi.  They also have a crepe station.  It was a pain in the ass having young kids ring the bell for no apparent reason except to do it and annoy others.

For better quality food, go to To-Kai (see my review!) in the same shopping center.",review
-5IH2Ak5ndqe7fzjKRmIIw,RCDu4pdG569Vx3-xI4ygKQ,eZw3wZ1MJfPlWvqLNPjKpA,5.0,2019-10-05 22:08:00,"Decent, cute waitresses. Also a decent place to draft fantasy football out. Have done so the last couple of years. Very accommodating",review
zJjTm1Pl58erXGQ6WaqDkw,nVssjlRfZM77qXJg8lqMzw,XmC8fJw9s9Ogsukqby8TxA,2.0,2012-01-17 22:59:49,"I, too, went here after using a groupon.

I wish I could say that I had as good of an experience as the two other reviewers, but I didn't. I also wish I could remember the name of my stylist. Oh well, perhaps it's for the best that I don't out her on here. Maybe it just wasn't her day. 

At any rate, my stylist botched my hair. I said I wanted a trim, she chopped off at least 2.5 inches. I said I wanted soft layers, she made my hair fall in awkward, shortened chunks. She cut my bangs while they were wet and made them too short. It was probably the most difficult haircut I've had in a number of years. Thankfully, it's been a couple of months, so it's finally growing out enough to look decent again, but I will never, ever risk my hair at this salon again. I do hope their other stylists are better.

There was a bit of good, though - it's nicely set up and they give good head massages and scalp treatments. But that's where it ends for me.",review
bfowfoIjLv2OtgGWLWvD2w,-pyobEWdpZ6jUp42f3I2xw,OSvNAcs1OVlk3uM_VWGz6Q,4.0,2020-11-22 23:38:14,This was my first time having dolsot.  I loved the crispy rice on the bottom of the dish! I had the spicy pork bulgogi dolsot. Very flavorful and a great experience.  I definitely would come back to try other dishes.,review
5dt7wogEd1Y6Pg51Iv9_0A,ClEUgRru8zSwV4gB32bHFQ,GjH0TeuuyF5rM732sZfSnQ,4.0,2014-12-30 07:34:01,"By far the best meal I've had in the past few days. Ambiance was very lovely. Service great, and food phenomenal. We were always checked on. There was a gentleman with a suit who stopped by our table to greet us and thank us for dining there. That made our dine in feel a bit more special. 

I ordered the rib eye medium rare. It was so good with the key lime bearnaise sauce. I also tried my friend's salmon and it was so juicy with flavors. The table across from us had their meal cooked right in front of them, that was exciting to watch. Makes me wonder if they train all their servers to cook like that. The appetizer we ordered was wonderful. The beef was thinly sliced with a creamy sauce on a bed of spring mix with a light vinaigrette. My favorite side was the lobster whipped potatoes. Both creamy and satisfying.  

At the end, our server came by with a rich chocolate  mousse cake. I am not use to fine dining, but it feels great to have this experience once in awhile.",review
8zbb9IFwq16IdQiDyvD9tQ,CWM-nSxoqOXn7MaTJGK4VA,fFRxONTHeaGVnfXEUUMI0g,1.0,2017-02-24 15:11:08,"I've used them since I moved to Tucson area in 1994. They used to be a good service, but things seem to have changed. In the last few months I've: 1. Had a garbage carrier overturned , spilling garbage all over the street (I don't know if the driver dropped it or some animal overturned it before the truck arrived) it was left as is for me to find later. Complaint response was, ""Since we went to 'driver only' there's nothing we can do about that"". 2. Today (recycle pickup) cardboard and paper were picked up but two bags of other recyclables were put back in the container and left.",review
sgKenejVv5wOUZOob41fNg,K06XzePUYtlT4Qm5ry-jBg,XQIxnKHrM8nSqCCOP7vGnA,5.0,2012-08-05 15:58:51,"The other evening was the first time that I have visited the Persian Grill. In the past have driven by the location plenty of times should have stopped in sooner.

Excellent food, atmosphere and wait staff.   Highly recommend stopping in for a casual eating experience.  Great for vegetarian menu must try their ground beef skewer and any of the lamb choices will not be disappointed!",review
DHghYmTqA9X2AWtrwMKZ_Q,PCsOMhA-Qmw1H-eFYrNGSg,ARwjx-ZnUn-paxSLEclfWg,5.0,2020-12-20 22:29:21,"Loved the gooey butter ice cream, based on a staple dessert of St. Louis. Amazing flavor! The waffle cone is one of the best I've had, a rare cone that I was happy to finish off without ice cream. We'll be back for sure!",review
Far8OBPwMQaBKxyGqP191Q,GBTPC53ZrG1ZBY3DT8Mbcw,qM_oeCfRAk3WhgaBP6NeXw,5.0,2018-07-29 04:50:15,Entertaining wait staff (Elliott) and good food and drinks! The Brussels sprouts are amazing.,review
bCJkywHCIj23ohWGdUt7Qw,Oyx-v94KaJ0UFc3u9H70hg,FDQOGPZgdFCLBN5bWCHk7w,1.0,2010-04-19 03:36:06,"Order Denied!

I attempted to make a delivery order today.  When I called I was told to call back in fifteen minutes.  That should have warned me off, however, I called back in twenty minutes.  When I called back I was told that they were no longer taking orders.  I reminded her that she told me to call back in fifteen minutes and her reply was, ""actually its been twenty one minutes"".  She never mentioned their 5 minute ordering window policy.  In the end she still refused to take the order.  They advertised delivery hours until 9:00pm on this day.  The second call was made at 8:40pm.  With an insulting display like this no one can honestly say that customer service is of any concern to this business.",review
RYjSsZicZx6QRVZ3jp0PKw,N_zgKDHop40kPOq_9Uz0Fg,qQm6xzBNPi55jnxL-ThTjg,3.0,2018-12-27 21:11:47,"Great, loud music and strong, reasonably priced drinks. Came in here on a Wednesday around 8 p.m. and there was a decent sized, fun crowd. People were up dancing and everything. I gave it three stars because 1. The hookah wasn't that great. It was ok at first but went bad quickly and became very harsh to smoke. 2. Shots were very expensive. Hennessy was $10 a piece. Other than that though I think it's a decent place to come and chill out in for a while on a weekend.",review
2pFQLhS9j1KizQE6U13T2Q,o2ETM4XZXENkzuAaYT2GIg,C8orY7vv4d5JrZW2zQR-Qw,3.0,2018-08-05 23:28:55,"I agree with the other sentiments about the food and service at the new location. Have eaten at the old and new, and this one just lacks. I'm curious to hear if they get their mojo back. I really liked them in the previous location.",review
h4lpU-ITw0ODDZFkQmM0gA,xReVzv7-wMuWLEX_8XXtcQ,2xh5b_DbtY8gNZyLZzuSGw,1.0,2019-09-23 22:04:46,This is worst hotel I have ever stayed can't smoke my legalize weed anywhere! Staff will be up your ass about any thing and beds are hard as bricks,review
3PQ-TZfJ5rN-gOPZaDRv8w,bQ_3ksjRm5LFbrwhEc90_g,OqkHQ8MwreMyo8Z7SS6g6g,3.0,2017-02-15 13:42:38,"So here is my .02 on Ben and Irv's.  It's always good.  It's pricey for a BLT - but you can usually nab a Groupon.  The pickle bowl is the best appetizer ever and the service is usually on point.  You want a delicious stack of pancakes?  You want a toasted bagel with good, fresh Whitefish? Come here.  It's always packed so chose your timing wisely - but it's certainly worth a visit, especially if you are craving a good sandwich or some Jewish deli food!",review
mS8HT0GFgC5l_PFvIYcPFQ,qHJbcBFjNM2Pf-cmWw7OqQ,tzkAuq27MEXz8kC42dcMHg,5.0,2017-12-26 21:24:13,This meal was impeccable.  Service was excellent.  the duck was exquisite and one of the best Thai meals I've had in a while.   We got the duck in a curry sauce flavored with peanuts. Fabulous. The pad Thai was a huge delicious portion. And the shrimp with cashews was marvelous. We loved the little tented lighted booths. The next time we are in Oldsmar this place is a must for dinner or lunch.,review
-cHFkNn6IVvcUEqGtQisOQ,RbFgEeHpGbHwWzD8qvEYtQ,sYm8rMddQV4V2mPDTXB_kA,4.0,2012-12-31 20:40:36,"Arrival here to board a Norwegian cruise was a bit chaotic. However, I can't complain too much given the fact there are 3,000 other people trying to get on board also. You can imagine the confusion displayed by 3,000 people coming from all around the world. 

The line through security moved relatively fast and checking in was easy. 

Disembarking the ship was a little more complicated only because we had to go through our lovely US customs. No, I don't have any beef or fruit on me! This line moved reallllly slow....maybe somebody was claiming an orange or something. 

Once through customs, the port staff were very helpful in giving directions to exit and find proper transportation. 

Bon Voyage!",review
NuvPxXDKfdzB7QCm7DxVIA,girDKh9waA2VA81x4h02Lw,KlxNQVuuZY1N7RUdPwIhVw,5.0,2018-10-05 06:46:37,Visited the store today everyone was very nice Melissa helped me pick out some cold pressed juices. Overall I had a great experience I'll be back soon.,review
6e4aGs9fjwF7-mftuKyimA,F_ker4jxFkcvfZQf-MDfJA,KDNz2YF887MRzScKV1-EJQ,3.0,2018-10-14 16:40:50,Disappointed.  Not enough food at a recent special event dinner. It was served family style and I did not get enough to eat.  What I did try was excellent but when using family style serving you need to ensure that there is enough food. The food I did have was great.  The service staff seemed a little bothered by the large party.  Hoping it was just a bad night.,review
kMj3aVYQ9feqMLfQLYIL0A,mbzBcAAR1Hx4G2jWRxJRew,YHrzthU2MBUQ4voRD9mrxQ,5.0,2015-09-12 17:42:17,"Everything is amazing! Love this place. I've only done the buffet so far because I like to taste EVERYTHING, at least twice. 

Two of my favorites here are chicken tikka masala and palak paneer. The kheer is also on point. Tons of vegetarian options and the meat options are chicken, fish, and goat. 

The waiters are very nice but yes sometimes you may have to wait to be seated because the one waiter is running around tending to everybody. It's no big deal. I hope this place never closes. I'll be inconsolable.",review
19uXpjOsc3lmSAH6anjV0w,s2OLYBa-s3crujHbzO3Wcg,50Kz9-sXq0wwE_Kg9w_HJg,5.0,2012-05-13 03:04:51,"Clients keep giving me gift cards to Ruth Chris, and I keep accepting them!  I have received great food and great service across the board!  By this point, I've probably tried almost everything on the menu, and I have to say, I haven't gotten ahold of anything I didn't thoroughly enjoy!  I think it's weird that they have to bring everything out on plates that are like 1,000 degrees, but in the whole scheme of things, that is really no big deal.  I definitely recommend Ruth's Chris for a special occasion or business dinner.  I love the filet and potatoes au gratin!",review
